"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","0","tests.unit.async_db","test_typing_parse","","","","test_helpers","All provided helper functions work properly."
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","1","tests.unit.async_db","test_typing_parse","","","","test_parse_decimal",""
"passed","Mon May 29 03:03:26 GMT 2023","Mon May 29 03:03:26 GMT 2023","1","tests.unit.common","test_settings","","","","test_settings_happy_path[fields1]",""
"passed","Mon May 29 03:03:28 GMT 2023","Mon May 29 03:03:28 GMT 2023","116","tests.unit.db","test_connection","","","","test_connection_no_warnings",""
"passed","Mon May 29 03:03:25 GMT 2023","Mon May 29 03:03:25 GMT 2023","428","tests.unit.client.auth","test_request_auth","","","","test_auth_error_handling[UsernamePassword]","Auth handles various errors properly."
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","1","tests.unit.async_db","test_typing_format","","","","test_format_value[value7-1.123]",""
"passed","Mon May 29 03:03:35 GMT 2023","Mon May 29 03:03:35 GMT 2023","1","tests.unit.utils","test_usage_tracker","","","","test_detect_connectors[stack2-map2-expected2]",""
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_format_value[-'']",""
"passed","Mon May 29 03:03:31 GMT 2023","Mon May 29 03:03:31 GMT 2023","14","tests.unit.db","test_cursor","","","","test_cursor_set_parameters_sent","Cursor passes provided set parameters to engine."
"passed","Mon May 29 03:03:26 GMT 2023","Mon May 29 03:03:26 GMT 2023","51","tests.unit.common","test_token_storage","","","","test_encrypter_happy_path","
    Simple encrypt/decrypt using FernetEncrypter.
    "
"passed","Mon May 29 03:03:29 GMT 2023","Mon May 29 03:03:29 GMT 2023","6","tests.unit.db","test_cursor","","","","test_cursor_state","Cursor state changes depending on the operations performed with it."
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_format_value[abcd-'abcd']",""
"passed","Mon May 29 03:03:35 GMT 2023","Mon May 29 03:03:35 GMT 2023","1","tests.unit.utils","test_usage_tracker","","","","test_detect_connectors[stack0-map0-expected0]",""
"passed","Mon May 29 03:03:24 GMT 2023","Mon May 29 03:03:25 GMT 2023","326","tests.unit.client.auth","test_auth_async","","","","test_auth_token_storage",""
"passed","Mon May 29 03:03:26 GMT 2023","Mon May 29 03:03:26 GMT 2023","1","tests.unit.common","test_settings","","","","test_settings_happy_path[fields2]",""
"passed","Mon May 29 03:03:28 GMT 2023","Mon May 29 03:03:28 GMT 2023","1","tests.unit.db","test_connection","","","","test_connection_commit",""
"passed","Mon May 29 03:03:27 GMT 2023","Mon May 29 03:03:27 GMT 2023","81","tests.unit.db","test_connection","","","","test_connect_access_token",""
"passed","Mon May 29 03:03:26 GMT 2023","Mon May 29 03:03:26 GMT 2023","1","tests.unit.client.auth","test_token","","","","test_token_expired","Authorization error is raised when token expires."
"passed","Mon May 29 03:03:31 GMT 2023","Mon May 29 03:03:31 GMT 2023","3","tests.unit.db","test_cursor","","","","test_cursor_server_side_async_get_status_completed","
    Cursor is able to execute query server-side asynchronously and
    query_id is returned.
    "
"passed","Mon May 29 03:03:32 GMT 2023","Mon May 29 03:03:32 GMT 2023","2","tests.unit.db","test_cursor","","","","test_cursor_server_side_async_get_status_not_yet_available","
    Cursor is able to execute query server-side asynchronously and
    query_id is returned.
    "
"passed","Mon May 29 03:03:26 GMT 2023","Mon May 29 03:03:26 GMT 2023","134","tests.unit.common","test_token_storage","","","","test_token_storage_happy_path","
    Test storage happy path cache token and get token
    "
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","1","tests.unit.async_db","test_typing_format","","","","test_split_format_sql[select * from t-params1-result1]",""
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","1","tests.unit.async_db","test_typing_format","","","","test_format_value[value14-[]]",""
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","0","tests.unit.async_db","test_typing_parse","","","","test_parse_value_date[2021-12-31-expected0-str provided]","parse_value parses all date values correctly."
"passed","Mon May 29 03:03:32 GMT 2023","Mon May 29 03:03:32 GMT 2023","122","tests.unit.service","test_database","","","","test_database_get_by_name",""
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_format_value[value12-'2022-01-10 01:01:01']",""
"passed","Mon May 29 03:03:29 GMT 2023","Mon May 29 03:03:29 GMT 2023","177","tests.unit.db","test_connection","","","","test_connect_with_auth",""
"passed","Mon May 29 03:03:29 GMT 2023","Mon May 29 03:03:29 GMT 2023","1","tests.unit.db","test_cursor","","","","test_closed_cursor","Most of cursor methods are unavailable for closed cursor."
"passed","Mon May 29 03:03:33 GMT 2023","Mon May 29 03:03:33 GMT 2023","117","tests.unit.service","test_engine","","","","test_engine_create_no_available_types",""
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","2","tests.unit.async_db","test_typing_format","","","","test_split_format_sql[select * from t;insert into t values (1, 2)-params5-result5]",""
"passed","Mon May 29 03:03:16 GMT 2023","Mon May 29 03:03:17 GMT 2023","258","tests.unit.async_db","test_connection","","","","test_cursor_initialized","Connection initialized its cursors properly."
"passed","Mon May 29 03:03:35 GMT 2023","Mon May 29 03:03:35 GMT 2023","1","tests.unit.utils","test_usage_tracker","","","","test_detect_connectors[stack3-map3-expected3]",""
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","1","tests.unit.async_db","test_typing_format","","","","test_statement_to_set_errors[statement1-InterfaceError]",""
"passed","Mon May 29 03:03:35 GMT 2023","Mon May 29 03:03:35 GMT 2023","1","tests.unit.utils","test_usage_tracker","","","","test_get_sdk_properties",""
"passed","Mon May 29 03:03:18 GMT 2023","Mon May 29 03:03:18 GMT 2023","151","tests.unit.async_db","test_connection","","","","test_connect_account_name",""
"passed","Mon May 29 03:03:36 GMT 2023","Mon May 29 03:03:36 GMT 2023","12","tests.unit.utils","test_usage_tracker","","","","test_incorrect_user_agent[drivers4-clients4]",""
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_format_value[value11-'2022-01-10']",""
"passed","Mon May 29 03:03:26 GMT 2023","Mon May 29 03:03:27 GMT 2023","107","tests.unit.common","test_token_storage","","","","test_token_storage_wrong_parameter","
    Test getting token with different username or password.
    "
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","0","tests.unit.async_db","test_typing_parse","","","","test_parse_value_bytes","parse_value parses all int values correctly."
"passed","Mon May 29 03:03:20 GMT 2023","Mon May 29 03:03:20 GMT 2023","15","tests.unit.async_db","test_cursor","","","","test_cursor_multi_statement","executemany with multiple parameter sets is not supported."
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","0","tests.unit.async_db","test_typing_parse","","","","test_parse_value_datetime[None-None-None provided]","parse_value parses all date values correctly."
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","0","tests.unit.async_db","test_typing_parse","","","","test_parse_value_datetime[9999-12-31 23:59:59.999999-expected2-range high provided]","parse_value parses all date values correctly."
"passed","Mon May 29 03:03:30 GMT 2023","Mon May 29 03:03:30 GMT 2023","8","tests.unit.db","test_cursor","","","","test_cursor_fetchall","cursor fetchall fetches all rows that left after last query."
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","1","tests.unit.async_db","test_typing_format","","","","test_format_value[False-false]",""
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","1","tests.unit.async_db","test_typing_format","","","","test_format_statement_errors",""
"passed","Mon May 29 03:03:26 GMT 2023","Mon May 29 03:03:26 GMT 2023","68","tests.unit.client.auth","test_token","","","","test_token_happy_path","Validate that provided token is added to request."
"passed","Mon May 29 03:03:22 GMT 2023","Mon May 29 03:03:22 GMT 2023","0","tests.unit.async_db","test_typing_format","","","","test_statement_to_set_errors[statement2-InterfaceError]",""
